v_mean,v_std,a_mean,a_std,pos_var,vel_var,abs_v_current,dt_mean
-1.716134790449601,3.0273975421489108,38.93239155011639,497.0370443547882,0.0024932570249993,9.165135878209266,0.0632770870338499,0.1241559999999999
-1.2666427295067646,2.6302591197209826,26.697122975971297,352.096601974112,0.0018542432309997,6.918263036875398,0.0818334533217443,0.0952004999999999
-1.0029937707883518,2.352923956447183,19.11586427576687,287.8852433668583,0.0014735761276996,5.536251144823066,0.0516020640852996,0.0778269999999999
-0.8274288142700467,2.148008202871232,15.263747437800422,249.46468493949823,0.0012208201258663,4.613939239602098,0.0503959683214788,0.0662448333333333
-0.7020072663915433,1.9887340996324168,12.722310683506391,223.2148217082077,0.0010407606956188,3.955063319040759,0.0505220208794769,0.0579717142857142
-0.5492965548767432,1.8911950625872416,18.94687559164583,204.4307469941641,0.0008975944051248,3.576618764754361,0.5196784257268575,0.0517669999999999
-0.4239543652988205,1.8085733049986548,17.465122490909582,189.3124911227232,0.0007855036472776,3.2709373995537567,0.578783151324561,0.0469409999999999
-0.3410719859060023,1.7251651511819386,13.627464481140116,177.45947552667985,0.0006992787552109,2.976194798852601,0.4048694286293618,0.0432654999999999
-0.3330939596067476,1.6368492468481293,7.1629187520124775,168.55465821942107,0.0006293618322726,2.679275456907288,0.2533136966142013,0.0405050909090908
-0.3448389146984827,1.5612047554584538,4.8681147768401845,160.08601720590215,0.0005752505419999,2.4373602884660905,0.474033420707568,0.0381469999999999
-0.3630665475696633,1.4961838579850544,3.75543229106572,152.68468794871217,0.0005402810165255,2.238566136895041,0.5817981420238301,0.0361896923076922
-0.3979452383801097,1.4433987892354556,1.4755629886281705,146.4153938581364,0.000529779190335,2.083400064766379,0.8513682189159126,0.0343486428571428
-0.4046307324001617,1.3911348647346546,3.3571153326015426,140.8474172347795,0.0005359286419237,1.9352562118803056,0.4982276486808905,0.0329050666666666
-0.40149616237141,1.344022447564224,3.878280885577139,135.73897563345156,0.0005510914060291,1.8063963395565272,0.3544776119401355,0.0316524999999999
-0.4006103011384566,1.3013492648349072,3.4474869114451585,131.14763007436014,0.0005726275597794,1.6935099090863532,0.3864365214112027,0.0304142352941175
