v_mean,v_std,a_mean,a_std,pos_var,vel_var,abs_v_current,dt_mean
-0.9845066862281524,1.7020553555274465,-101.59203636346122,158.10276233550786,0.0005690062743338,2.8969924332796624,0.0036502670167224,0.2341899999999999
-0.383763043050601,1.84081816016871,47.4778829771735,102.25662822648184,4.6304752999996194e-05,3.388611498806915,0.0143543735983908,0.0895474999999999
-0.3678510382850093,1.594592293843002,34.29678494029672,87.55518674525786,6.011086279990277e-05,2.542724583583486,0.3042030192226426,0.0826871999999999
0.1256169299285483,0.6535735110091986,27.62478788171597,77.27933672052981,0.0001289210969666,0.4271583342928911,0.0758957492396337,0.0741538333333332
0.1018269367639366,0.5999391844185668,23.130280425928596,69.99200162013366,0.0001382993476665,0.3599270250008151,0.0409130222237339,0.0711584285714285
0.0793025798105281,0.5590775007290525,19.647443290285413,64.55471573728161,0.0001464726359999,0.3125676518214436,0.0783679188633311,0.0660103749999999
0.0615027346038201,0.5256883161610196,17.178156432536756,60.17275260012983,0.0001531418945277,0.2763482057482081,0.0808960270498437,0.0613047777777777
0.0682341307230155,0.4960806048326199,16.467242182437076,56.32684730819602,0.0001478367349332,0.2460959664910979,0.128816695795774,0.0571196999999999
0.0685904868620299,0.4706248683704083,14.63897092134437,53.4192450171482,0.000138149530418,0.2214877667286641,0.0721540482521738,0.0547643636363635
0.0647388401684399,0.4489215269898553,13.215947312477114,50.89724081408766,0.0001283062794544,0.2015305373949034,0.0223707265389495,0.0542908333333332
0.0887951852266959,0.4384740887824873,13.435264445352797,48.534561655027495,0.0001184141375768,0.1922595265336325,0.3774713259257689,0.0518382307692307
-0.0092110612766497,0.1693871124078166,1.0744166879485058,7.307229911421154,7.749397914281045e-05,0.0286919938498583,0.0021546447285929,0.0336899285714285
0.0191869075763793,0.1792378536215356,1.930463027508793,7.124825675823614,6.942927997141072e-05,0.032126208170855,0.1880345964535877,0.0313093999999999
0.0211740537618431,0.1733425538027611,1.6486392459826955,6.95187542551572,8.715086306667808e-05,0.0300476409588631,0.0509812465437995,0.0330818749999999
0.0316251164233995,0.1732815151185562,1.9478673699394669,6.821969412061087,0.0001109471054338,0.0300264834817824,0.1988421190083018,0.0324872352941176
0.0642147568512725,0.1221787340147067,0.5692253355733463,6.672672506390805,0.0001711673608529,0.0149276430454364,0.0096934217777231,0.0337977222222221
0.0695662945427157,0.1210060729901934,0.9308633572928044,6.6527846625179,0.0001788122136725,0.014642469700508,0.1658939729886939,0.0333244210526315
0.0665565405980755,0.1185452899807783,0.7283905329930735,6.525303814406299,0.0001849001623158,0.0140529857766268,0.0093712156499119,0.0343419499999999
