v_mean,v_std,a_mean,a_std,pos_var,vel_var,abs_v_current,dt_mean
-1.2103560558740492,2.106774219483228,-57.54498978431161,149.4554209038339,0.002179356627,4.438497611879166,0.0119713950824716,0.1660833333333332
-0.9099134265696488,1.822103592536058,-38.40546891763886,110.75840914254988,0.0016474092802499,3.3200615019328086,0.0085855386564476,0.1652122499999999
-0.6985383011844322,1.6472532727567084,-28.49327228017668,92.58126177892508,0.0012368409379999,2.713443344607687,0.1469622003564346,0.1571911999999999
0.1243985001162817,0.1238837211444402,-0.0303314355217928,1.429646638168098,0.0010501289406993,0.0153471763645934,0.0715147406306472,0.1062106666666666
0.1452489750316115,0.1170185297160747,0.2931751111641518,1.5557710943984389,0.0012267511536184,0.0136933362969118,0.2425154018914654,0.1089535714285714
0.1586941794984759,0.1148186987498087,0.2641604676715944,1.4222913538478787,0.0017424647479994,0.0131833335825993,0.252810610766526,0.1096217499999999
0.1230273698510291,0.1736007665389372,-0.5189820341823355,1.7775605882400682,0.0015091714766945,0.0301372261429065,0.271237738364418,0.1037198888888888
0.0672900769041117,0.2603511939391524,1.1983371205048376,7.137930571688375,0.0008352496286668,0.0677827441855421,0.215688425672301,0.0917590999999999
-0.0243692952603927,0.2394728654619583,0.7623972789316682,6.910669208382404,0.0006871871586728,0.0573472532925612,0.1763209876540759,0.0826874545454545
-0.4166620027025559,1.0176953368149446,-1.8411425647133344,52.70672151058732,0.0029864197186062,1.0357037985748834,1.3198302858886417,0.0711127499999999
-0.5306884821183744,0.98434706760171,-0.2585383933845266,50.4499569797298,0.0061068376365769,0.9689391494960856,0.7225846607802734,0.0624119999999999
-0.643131864182805,0.944544872928174,-0.6884909990023458,48.834695569267154,0.010809850755632,0.8921650169749006,0.4702533447193875,0.0578890714285713
-0.7702778991964436,1.034857795848868,-6.144996029570811,51.16842271224335,0.0144340440678383,1.0709306576291773,2.550322389387384,0.0558288666666666
-0.8902264139817391,0.9726864438058512,0.1422120762660436,52.937625696270686,0.0203497355173173,0.9461189179636736,1.0257336084367854,0.0473874374999999
-0.9128374646071712,0.9464026093410264,-0.7299818526087691,51.26146332994815,0.023143567554861,0.8956778989675034,1.2746142746140858,0.0456598235294117
-1.0382655766196578,0.9305535850883612,-0.398512939688781,50.63215042195105,0.0307012283258595,0.8659299747208021,0.8549291554298056,0.0416103333333332
-1.082866624369774,0.9249965241290016,-3.2626757749224407,50.60114140663219,0.0354829819038074,0.8556185696507344,1.8856854838718653,0.0404645263157894
-1.0564018132868642,0.9080714387460984,0.936809847541508,52.471942812230616,0.0394719412724717,0.8245937378664093,0.5535704027115786,0.0393116499999999
-1.0173989734221,0.9032600832496422,1.469164899524032,51.23577481316391,0.0432199260770149,0.8158787779921507,0.3316073472495305,0.034092619047619
-0.9802430911407378,0.8985542379566823,1.5581978662739957,49.94012268629817,0.0452312069344094,0.8073997185499141,0.1999695632321304,0.0343350454545454
-0.8579568081998447,0.9971191647851938,1.8048883512754548,49.71687022003591,0.0445929956642374,0.9942466287819224,0.4666221310292689,0.0316032173913043
-0.7323478512617401,1.117140741134122,3.3371589948565186,49.20470897740239,0.0403560294208406,1.248003435501695,1.1357045886508108,0.0303564583333332
-0.6794181323707161,1.1251853940141872,2.32602486072752,48.37742691229573,0.0393658623140934,1.2660421709028615,0.5908951210138595,0.0301833999999999
-0.5782063049810483,1.186178339794817,2.785017117680715,48.07113908413202,0.0331913582123203,1.4070190537983882,0.6685332669656696,0.0276353076923076
-0.5120074149255016,1.2129405791498755,3.669294190625972,47.31523677228382,0.0319778616998464,1.4712248485484354,1.2091637265187096,0.0273885925925925
-0.4511619455603118,1.226914745160989,1.377835935019107,47.5512548161764,0.0257142405904805,1.5053197918934549,0.0118620557707533,0.0262846428571427
-0.438759967620522,1.206656054309659,1.185305123660856,46.673488070133466,0.0247968796409535,1.4560188334021549,0.091504585306407,0.0260626206896551
-0.4129416133873274,1.1932027256259912,5.824166607598715,38.40421124538548,0.0190429134144645,1.4237327444412942,0.1085739155670039,0.0257237999999999
-0.3628216708877091,1.0617629651645368,-0.6248824796840313,35.40436206129942,0.0099753737415594,1.1273405941949892,1.3570845057647745,0.0256568387096773
-0.3792006225008741,1.0485987842669289,0.0056380325975831,34.98586568140487,0.0098532542436685,1.0995594103660808,0.886948122508988,0.0256315312499999
-0.3943257686753762,1.0357352897031855,0.0165689290743007,34.417007448466094,0.0098407306721933,1.0727475903365422,0.8783304462594431,0.0255895454545454
-0.4566185056455619,1.0614956779902915,-0.6065065688898691,34.06667534058922,0.0085844553593948,1.1267730743920688,1.8446971246262829,0.0249554999999999
-0.4986956928534474,1.0757633188666993,-0.4100398307104685,33.77185692821915,0.0092620230342555,1.157266718219096,1.3437358846959988,0.0247039428571427
-0.5218979691850018,1.0693841206096977,-0.3837592116587875,33.271868735402634,0.0106523178064213,1.1435823974121762,1.333977640789404,0.0245494444444443
-0.5756410109311754,1.0791855498112737,1.8754474940238903,30.4069920928347,0.0131906611464217,1.1646414509214604,1.2299825392875687,0.0234604864864864
-0.5554161633406429,1.071778122762776,3.5115166546916483,31.590203732181344,0.0149194563352722,1.1487083444329005,0.1929031975090575,0.0234430789473683
-0.4641977363400598,1.0187292089810471,1.640195419361221,29.49568732739792,0.0169234492567462,1.0378092012311502,0.1314861027444539,0.023373923076923
-0.3899519638328888,1.0213232000961032,1.8845469509506931,29.342001994419203,0.018081887896538,1.0431010790545447,0.943877134221378,0.0235284999999999
-0.2474058812615884,1.0599028617374775,3.2143612076740724,28.47958394050893,0.0176397472385382,1.1233940763192942,1.2180474283954663,0.0237218780487804
-0.2256580851046542,1.0563421886784703,2.480689940443612,28.511028542506555,0.0174437000905508,1.115858819582021,0.6660015573296494,0.0236463095238094
-0.106095367694885,1.0550623654697,3.19174481467869,29.064016884701417,0.0169260442933724,1.113156595030519,1.9021162684978257,0.0233019999999999
-0.0691233885038244,1.0711741367064351,2.71271744589998,28.887226529513956,0.0165325190403766,1.1474140311487764,1.5206717167117836,0.0232704545454544
-0.0177958052842755,1.0637946783318988,2.7349272715106894,28.064446790697477,0.0160651005188184,1.131659117647268,0.5723198594023063,0.0226380666666666
0.0766707240061738,1.0434540236347958,1.5836368576472488,26.050824033917355,0.015881458215152,1.0887962994396447,1.092213565738836,0.0226442173913043
0.1550677230714088,1.0752832372858578,2.0874054126387014,26.11459159813657,0.0162013858208588,1.1562340403879543,1.929662025775161,0.0227063404255318
0.2550052244511024,1.1548868739034563,2.9412612583425344,25.99823012944367,0.0177479806777978,1.333763691514498,2.634373154890553,0.0226532083333332
0.3554796965424623,1.2235829197079235,3.223940167142011,27.14105851745059,0.0212369859323126,1.4971551614009668,2.976550891531286,0.0227506938775509
0.4461856783931227,1.2714240243389394,1.3527973781906144,26.58260501741987,0.0272792239286815,1.6165190496662245,2.0749550075386085,0.0223540599999999
0.4157513277143691,1.270227976004556,-0.8540200871425442,29.20439682363372,0.0333557329050808,1.6134791110246312,0.8428754586856951,0.0223535098039215
0.3577991942934678,1.2901737316812258,-1.747574644041269,28.406737119982434,0.0374207648378642,1.6645482579202595,1.008059845559236,0.0223354807692307
0.2971069791370502,1.291658602009972,-1.254194185411111,28.27641768720054,0.04005480470947,1.6683819441463554,0.588936470795974,0.0223691509433961
0.2455698446403726,1.2876009139117537,-1.0633237582453878,27.96197459471841,0.0418042676159479,1.657916113506383,0.8621883041971263,0.0224434814814814
0.1886847090795654,1.3031198196485534,-2.2399980738720497,27.610374248731365,0.0425914795521725,1.6981212643608783,1.5015526489131747,0.0223735636363635
0.1719754169702918,1.2850803493856708,-0.0273611468982918,29.04968992362448,0.043079757671981,1.651431504377198,0.5654539124377399,0.0224251607142856
0.1253646728657341,1.2700576685929712,-1.2952495152903774,28.90705357091478,0.0440838322485377,1.6130464815518135,0.6379883040943648,0.0224089298245613
0.0973882694864904,1.2581899371752412,0.3123932107021363,28.54417110350173,0.0440510079392226,1.5830419180090376,0.2576231253680035,0.0224370172413792
0.1240030885524525,1.2569513203307026,0.4982122331807332,29.433200871065782,0.0443709271021152,1.5799266216810963,0.3869992782387846,0.0224438813559321
0.0994391461087929,1.256181471918407,-0.4811192964520789,30.288002244028597,0.0443759240191213,1.5779918903910954,0.4742118027483822,0.0225224999999999
0.09348490011904,1.2459794615251047,0.2130789326478513,30.131626999695957,0.0442561875477088,1.5524648185423902,0.1724633220483161,0.0225061967213114
0.0774986334529111,1.2421188914007153,-0.5579616287241854,30.48028455037991,0.0437635990993798,1.542859340374542,0.8976636331809555,0.0225118387096773
-0.0108833800908958,1.3231745727525974,-0.7886499928580467,30.71077778776222,0.0431127126638614,1.7507909499790189,2.017504930967092,0.0224106507936507
-0.0728167980328211,1.373287674548609,-0.4787477950679052,30.493261206559392,0.0428404636260948,1.8859190370671253,2.1748407501447216,0.0223668281249999
