v_mean,v_std,a_mean,a_std,pos_var,vel_var,abs_v_current,dt_mean,alpha
0.0543785388968776,0.0944910814372325,2.2021248787740832,3.755811596885116,9.863126332822205e-06,0.0089285644711777,0.0003516359384326,0.264941,0.9
-0.0147628364321753,0.0373305127242833,-0.2279214496289075,0.6748883704742512,6.502026917143789e-06,0.0013935671802578,0.0626296393279112,0.14803625,0.9
-0.0169054749860054,0.0326822564253939,0.1785886234596733,0.9821666354668098,8.220913300531886e-06,0.0010681298850552,0.025476029201326,0.1237438,0.9
-0.0066280161817921,0.038577984199255,0.7299262902806163,1.4977832250182104,7.383690667053276e-06,0.0014882608648779,0.0447592778392744,0.1071078333333333,0.9
-0.004992168768302,0.0354816764643367,0.5778149654243262,1.3905073902047322,6.23991557177654e-06,0.0012589493647198,0.0048229157126384,0.1230267142857142,0.9
0.0742320950822765,0.2264751008760189,6.859675289754303,16.66864250449277,1.3628332839709149e-05,0.0512909713168029,0.6288019420363268,0.1093991249999999,0.9
0.0657632107868391,0.2133661123821872,-2.2472846133695867,30.02741153292497,1.752965019479619e-05,0.0455250979130881,0.00198786357666,0.0983056666666666,0.9
0.0578664212321262,0.2023579385810665,-1.9219132027007464,28.102085436293788,2.642037850098067e-05,0.0409487353067786,0.0014572261527635,0.0385173999999999,0.9
0.0524085901791317,0.1928251251625009,-1.735447486722295,26.50146096316877,2.514515940081757e-05,0.0371815288939341,0.0021697203508131,0.0361470909090908,0.9
0.0479444143700243,0.1845007758559078,-1.5714172609010155,25.147378689019167,2.388474115230092e-05,0.0340405362914319,0.0011615195301579,0.0343544999999999,0.9
0.0430402322477452,0.1779375286123359,-2.062963488985838,23.99727009223192,1.8248146731381144e-05,0.0316617640886658,0.0768984042952601,0.0298496153846153,0.9
0.0456380579492173,0.171232956966252,-1.0978549816113603,23.237653463563262,1.7281525538976425e-05,0.0293207255514063,0.079409792068355,0.0287824999999999,0.9
0.0338710700470959,0.1711821196163613,-2.1330835218668813,22.65953954599337,1.6065999124279912e-05,0.0293033180763502,0.1308667605826044,0.0277627999999999,0.9
0.0309360964456647,0.1661830146613586,-1.7120049687970076,21.896011286168104,9.803304962733708e-06,0.0276167943619373,0.0124573826516141,0.0270079999999999,0.9
0.0145422569659928,0.1745268754472086,-2.9802401423519704,21.75333729602899,1.0163957139903194e-05,0.0304596302533654,0.2477591747087573,0.0261149411764705,0.9
0.0038163476549505,0.1726227906472082,-1.9814552755628152,21.316222329216927,9.868940853030383e-06,0.0297986278508299,0.0,0.0253709444444443,0.9
0.0049366146134693,0.1678302520074745,-1.8006582339217698,20.693994222136816,1.0693822222405544e-05,0.0281669934888924,0.0251014198668066,0.0250735263157894,0.9
0.0079992456886308,0.1639271616585325,-1.5494546989725269,20.140734079335648,1.090087827389606e-05,0.0268721143294226,0.0661892361167004,0.0245110499999999,0.9
0.0094590823661918,0.1599164225418381,-1.5685633453880397,19.603737291274737,1.0836408562107729e-05,0.0255732621985797,0.0386558159174118,0.0240226190476189,0.9
0.0108154638311075,0.1561920701031113,-1.4917227134729711,19.11060397091168,1.0596474452612613e-05,0.0243959627630952,0.0392994745943372,0.0235795454545454,0.9
0.0112667670759775,0.1526163159069364,-1.456276975667948,18.65078083340811,1.0257807055564409e-05,0.0232917398810058,0.0211954384631178,0.0236599999999999,0.9
0.0140868596044013,0.1498997186895502,-1.2384455474304634,18.25189169319549,9.820315014710756e-06,0.0224699256632063,0.0789489877581474,0.0233512916666666,0.9
0.0172988123961398,0.1476197641882063,-1.1345087850978175,17.85796288332935,9.43228607686468e-06,0.0217915947789816,0.0943856793978643,0.0229088399999999,0.9
0.0195475093987406,0.1450910182653272,-1.140806071754275,17.48199201483966,9.178240264839383e-06,0.0210514035812695,0.0757649344637615,0.0225820769230768,0.9
0.0224604022661522,0.1430763003571822,-1.0301188359940865,17.13808000573013,9.15617549029228e-06,0.0204708277238986,0.0981956168188526,0.0222239629629629,0.9
0.0231838050229207,0.14045391287774,-1.0670498723984765,16.8063656848872,9.402143813709616e-06,0.0197273016426677,0.0427156794556714,0.0224076428571428,0.9
0.0230484259927011,0.1379249312213079,-1.035871287212657,16.49302549187663,1.0405143167659846e-05,0.0190232866524025,0.0192578131465519,0.025803448275862,0.9
0.035570453593547,0.1518925492171553,0.4311033285404372,18.019803411340465,1.3157575788767767e-05,0.0230713465076859,0.3987092540180785,0.0252480666666666,0.9
0.0347232081493251,0.149412946648635,-2.598838912014273,17.642578331240212,1.646972449254431e-05,0.0223242286262278,0.0074394048561121,0.0179276451612902,0.9
0.0145976200899349,0.0991898833333382,-0.377625965713378,12.740114544303545,2.2716549878002016e-05,0.0098386329556812,0.0069569487744685,0.0178719687499999,0.9
0.0025863928196814,0.1134774475635507,-1.222413760950996,13.068840726254235,2.388018530872665e-05,0.0128771311055384,0.3069306930895374,0.0178185454545454,0.9
-0.0028865513568578,0.1142185363736572,-1.0284106817552727,12.996543858115102,2.323365257757359e-05,0.0130458740513404,0.1193854296840782,0.0181696176470587,0.9
-0.0187046734512058,0.1257874225191124,-1.44337409642027,13.015015873165634,2.414434721008724e-05,0.0158224756640017,0.2838766519668066,0.0179919999999999,0.9
-0.0224240890246826,0.1248107240533116,-1.1014095906444474,12.926114938524664,2.805690000878331e-05,0.0155777168387119,0.0535099919542553,0.018240611111111,0.9
-0.0288920406061683,0.1252439394347719,-1.189350595723874,12.823720669414154,3.6055323396388376e-05,0.0156860443651408,0.1652546233210289,0.0179885405405405,0.9
-0.0190742881414056,0.1137205327474068,-0.7826031023699968,11.61833036158996,6.720335945133115e-05,0.012932359568354,0.0212530031090997,0.0178899736842104,0.9
-0.0196851388266396,0.1121849938712409,-0.8132867768109475,11.457518703307093,7.277290427097716e-05,0.0125854728498903,0.0291223615375814,0.0175485897435896,0.9
-0.0195141112733708,0.1107426676344802,-0.7761384055844462,11.308136743485363,7.46372759170497e-05,0.0122639384348009,0.0128440366958875,0.0177502499999999,0.9
-0.0200039187566551,0.1093945900862052,-0.8042791648806416,11.163637995853968,7.656217862771493e-05,0.0119671763401288,0.0395962180880267,0.0176604146341462,0.9
-0.0213072668274108,0.1078329159480398,-0.8092614894539817,11.014400425955287,8.203987463671953e-05,0.011627937761857,0.01714650291296,0.0172975476190475,0.9
-0.0288902974412137,0.1085710396542432,-1.0103634337451135,11.004736786554838,8.96065800582754e-05,0.0117876706516032,0.1388297872262074,0.0170893255813953,0.9
-0.0339536285530312,0.1086323006332829,-1.1103622612659487,10.952704123357163,0.0001003036751343,0.0118009767408799,0.1612853030152241,0.0172766363636363,0.9
-0.0342322540118105,0.1071447071659563,-0.7278916203572318,11.041950588198064,0.0001106894719724,0.0114799882736785,0.0209379256755516,0.0173724222222221,0.9
-0.0309448317297227,0.1082682137339838,-0.5222548523362044,11.002570114194755,0.0001130105970315,0.0117220061051476,0.1169891709642264,0.0172396739130434,0.9
-0.0305670874571808,0.1068262236573295,-0.7664611656427283,10.895796121337298,0.0001205169068673,0.0114118420608857,0.0015435501698395,0.0170516382978722,0.9
-0.0291778707525561,0.1066243563378182,-0.4781550857279074,10.937175378298113,0.0001209544389639,0.011368753364454,0.0072397882022323,0.0209407916666666,0.9
-0.0284473380183453,0.1061000148020214,-0.6735192837180121,11.04472584755599,0.0001187352201417,0.0112572131409891,0.0186007440510138,0.0206963265306122,0.9
-0.0301805125542176,0.1035061838702444,-0.5929492868272361,10.930493544677669,0.0001156516829013,0.0107135300993808,0.0067220816845866,0.0204696599999999,0.9
-0.0296802748331292,0.1025281503980775,-0.5798119761671727,10.8187817801638,0.0001143111577345,0.0105120216240508,0.0046683887787078,0.0206983137254901,0.9
-0.0300929960130536,0.1011380011215296,-0.5637177445129861,10.710640472970365,0.0001103757476136,0.0102288952708585,0.0006458241647388,0.0207973653846153,0.9
-0.0287353882790169,0.1006472552068526,-0.5087253599790922,10.61252593764037,0.0001088827462392,0.0101298699806733,0.0418602138908934,0.0207542830188678,0.9
-0.0280463241939545,0.0998217414259834,-0.5178567635108398,10.51019728999991,0.0001073648849211,0.0099643800613159,0.008474072314351,0.0209927592592592,0.9
