v_mean,v_std,a_mean,a_std,pos_var,vel_var,abs_v_current,dt_mean,alpha
-1.306303631973159,2.258549596276942,-157.00783876329416,262.8121101285079,0.0006752498643384,5.101046278842738,0.0046602170818236,0.1823443333333333,0.2
-0.9375862017570432,1.986078470909243,-102.55594461809936,208.3989657918148,0.000478883670921,3.944507692609197,0.1685660888913041,0.1435804999999999,0.2
-0.7535386114170934,1.768544132049468,-77.50252281382964,177.38127035233822,0.000376892139704,3.127748347006607,0.0173482500572945,0.1307391999999999,0.2
-0.417059771841097,1.783677867357147,-45.83001199630501,169.1562177730634,0.0003277214757703,3.1815067344997403,1.2653344260388846,0.1115931666666666,0.2
-0.3301907200680626,1.6444084763752405,-47.14068735488382,151.33197952978728,0.0003021991193372,2.70407923717474,0.1910235905701439,0.0985095714285713,0.2
-0.2407428263750752,1.543304768599362,-38.83051450279904,139.88526072043467,0.0003042668885746,2.3817896087815305,0.3853924294758364,0.0883984999999999,0.2
-0.2326717961645053,1.44335008691817,5.975390133632274,39.4822534027953,0.0002167002805018,2.0832594734066885,0.0454011741808013,0.0381684444444444,0.2
0.244915569817104,0.3991702547645239,4.434316915986056,36.18127457209627,0.0002328850693791,0.1593368922887749,0.3599492358814103,0.0370507999999999,0.2
0.2187171538326662,0.3885268717359553,1.658537689142646,35.22329179794269,0.0002416543640739,0.1509531300609275,0.0432670060117114,0.0352541818181817,0.2
0.1968940001330498,0.3780808361792115,1.5082963430663163,33.41946369494122,0.0002418034097894,0.1429451186859718,0.0431606905627312,0.0338223333333332,0.2
0.2075656227977313,0.3640240532657235,2.978352522288997,32.2685691981085,0.0002574521362573,0.1325135113560063,0.3356250947739099,0.0327422307692307,0.2
0.2216504828351705,0.3536912923446952,3.0560202714285847,30.89607199222944,0.0002894475369015,0.1250975302804607,0.4047536633218798,0.0316416428571428,0.2
0.228923246569584,0.3419874102775333,2.5619034239132388,29.74150523856934,0.0003342727174572,0.1169553887883339,0.3307419388513723,0.0308099333333332,0.2
0.2268492682549125,0.3304953631231569,1.9020240915095776,28.773357336911086,0.0003794625941173,0.1092271850459073,0.1957395935348419,0.0300344374999999,0.2
0.1652557700335921,0.383410182371545,-0.2574816984794333,29.36328630900899,0.0003063809496405,0.1470033679461814,0.3278068024215273,0.0225473529411764,0.2
0.1543642585794148,0.3748217728464921,0.5982460559328918,28.648970509604688,0.0002940724641052,0.1404913613997873,0.0307914361415993,0.0224494444444444,0.2
0.1555234529651555,0.3660182577571859,1.109712145210925,28.17421056517418,0.0002265794558426,0.1339693650116057,0.0660198555982828,0.021952894736842,0.2
0.1347950985387886,0.3681190559383883,0.084281327733095,27.74284718236527,0.0002179340818819,0.1355116393449703,0.2590436355621832,0.0217398499999999,0.2
0.1119958339533736,0.373700405614006,-0.1272289029191229,27.01946681817245,0.0002070572653622,0.1396519931560726,0.3439894577549253,0.0216802857142856,0.2
0.0755300608188416,0.4028106945830265,-0.9544777674919328,26.606769103821737,0.0002049295513703,0.1622564556704602,0.6902511750063319,0.0215942272727272,0.2
0.0884523941398009,0.4045973451554852,-2.012084480125944,20.887042833146456,0.0001380539812684,0.1636990117068668,0.4823149528032693,0.0190082173913042,0.2
0.0289825923880889,0.3075890472614869,-1.261388182802476,17.18429186236094,0.0001038450509982,0.0946110219952292,0.0889601792339178,0.0192904583333332,0.2
0.0155241608361265,0.2921780945409466,0.310427996893643,15.897023274500016,9.662840377328732e-05,0.0853680389295783,0.0844359721946093,0.0193922399999999,0.2
0.0038592733808768,0.2949258638929881,-0.7619171963840446,15.914097832794504,9.262782195869606e-05,0.0869812651930253,0.3647255080420316,0.0195253076923076,0.2
-0.0078710150193666,0.2982855363446338,-0.638999531302382,15.733551897661144,0.0001092808730795,0.0889742611924058,0.0183175034009744,0.0196642962962962,0.2
0.0041422759888949,0.3046183606496632,-0.5648010553667322,16.5654751495139,0.0001070509035909,0.0927923456448883,0.0929271835821561,0.0197508928571428,0.2
-0.065156132764828,0.3601164860385585,-1.1954955714306508,18.673948647081136,0.0001718634731502,0.1296838835167593,0.7132023440157267,0.019793448275862,0.2
-0.0538217653053104,0.3575151009449886,0.3115501732816875,19.52971472297701,0.0002388195090297,0.1278170474037054,0.2006146405221161,0.0199492999999999,0.2
-0.1101174677181849,0.4209292350683575,-2.6804566091496653,20.824639379291995,0.0004230564238064,0.1771814209352326,1.2395493313745958,0.020040258064516,0.2
-0.1390611840847366,0.4140734201011692,-0.9661388098273932,21.797213262117072,0.0007499495390947,0.1714567972342794,0.116045627377382,0.0200789999999999,0.2
-0.1395230537548765,0.4092771764235093,0.4748936641260639,21.902817722463368,0.0010539176588168,0.1675078071412004,0.5755071746586916,0.0202340606060605,0.2
-0.0712015173991019,0.5152541089183251,2.8038403900646296,21.13119028732355,0.0009929607320623,0.2654867967572172,1.4531287346372908,0.0203264117647058,0.2
0.0550420457297191,0.6903820563778936,2.549931958739194,22.518669995992585,0.0011738235700219,0.4766273837685691,1.5988453012994877,0.0203587714285713,0.2
-0.0129194075940857,0.7783330831751222,-3.1374206513994776,31.18143739577056,0.0012515721164484,0.6058023883648916,2.1682909942883564,0.0204152777777777,0.2
-0.0818309248758,0.8231059172542058,-2.1601923440933763,31.26969277843748,0.0012302866443139,0.6775033510188875,1.1139867563092594,0.020444054054054,0.2
-0.0155354394477741,0.8861616142094533,1.9671251667853624,35.1051228750134,0.0011974666574274,0.7852824064983038,1.99664491221734,0.0205878157894736,0.2
