v_mean,v_std,a_mean,a_std,pos_var,vel_var,abs_v_current,dt_mean,alpha
1.2950537402762663,2.2530802790638447,72.55244478554523,163.46020159552552,0.0021434849373228,5.076370743906413,0.0115170333213864,0.1705113333333333,0.3
0.8808551896735952,2.0175452708402086,43.10992334511579,126.33370476296244,0.0015115665562423,4.070488919889691,0.3617404621344189,0.13343375,0.3
0.8838058220004527,1.7472579148691556,70.04988951634576,116.37518527869948,0.0012226726126921,3.052910221072909,0.8956083513078829,0.1084137999999999,0.3
0.765385718093409,1.5894867419750494,46.72682300103824,113.47781708279383,0.0010419284685593,2.5264681029144573,0.1732851985581915,0.0929301666666666,0.3
0.7066353156722721,1.459298240338337,40.37582361812502,102.68292523526684,0.0009487331144706,2.1295513542545668,0.3541329011454505,0.0826512857142856,0.3
0.6652451653963222,1.356110205159273,34.77994070255729,94.89827861957964,0.000904371103995,1.839034888537126,0.3755141134646714,0.0745384999999999,0.3
0.6355700333792701,1.271645016744866,30.58059658307521,88.6579552531208,0.0008997761119953,1.6170810486120504,0.3981689772428538,0.0683803333333332,0.3
0.5482847148407848,1.2302815307350157,23.72270193813053,85.44577445144243,0.000852373363952,1.513592644867693,0.2372831520055827,0.0635828999999999,0.3
0.4431355233254705,1.218135155728005,19.296899703243373,81.76574823567906,0.0007755890813601,1.4838532576204906,0.6083563918276724,0.0594453636363635,0.3
0.4261066661882947,1.162943373785886,21.467077545452288,77.90301801998025,0.0007201610826939,1.3524372906324988,0.2387892376793605,0.0561269166666666,0.3
0.3895417057790438,1.1212114588097473,18.5558194903447,74.95911495510936,0.000669932047087,1.2571151353662815,0.0492378191319663,0.0534545384615384,0.3
0.3668105129337401,1.080577563575018,17.62972051974647,71.84552463138526,0.0006282262324866,1.1676478709017224,0.071305005944792,0.0509576428571428,0.3
0.4443739551112966,1.0484204493777125,6.052809960950653,48.85487307249242,0.0001742579370301,1.099185438673364,1.0066331936151822,0.0237475333333332,0.3
0.1582162057856051,0.4381069449036194,4.266224350244231,47.607236582698334,0.0002728890340694,0.191937695172783,0.3247322298058858,0.0235668749999999,0.3
0.1462594569200403,0.4270503185373653,4.843592452819499,46.05090704338932,0.0002882061994737,0.1823719745628652,0.0450485249289969,0.0233988823529411,0.3
0.1479358215856655,0.4143607063008553,4.926812719303899,44.58991923591887,0.0003158200597149,0.1716947949261437,0.1764340209012947,0.0240650555555555,0.3
0.152233610473732,0.4031217483654609,4.795911425843841,43.262140570720256,0.0003504908168919,0.1625071440052259,0.2295938104589276,0.023886894736842,0.3
0.1793893182479447,0.3987143550019484,5.998977093429823,41.86096663202164,0.0004486303749911,0.1589731368846197,0.5221452117252621,0.0203466999999999,0.3
0.1166155593239284,0.3828277782234858,-1.5347266579428551,20.79479359356569,0.0005085399722471,0.1465571077795304,0.4826772396806872,0.0216597142857142,0.3
0.1695264146436138,0.4148896006861626,0.8667890598925657,23.53497894929355,0.0006014616194894,0.1721333807575235,0.7681766446634338,0.0219563181818181,0.3
0.1887445507685325,0.4198722057882444,-0.2868025282188457,23.42828307446672,0.0008638255591704,0.1762926691934859,0.2484417134681392,0.0219303478260869,0.3
0.1468568413968813,0.4262275784237793,-0.3737238474085625,22.845466942588725,0.0012376494103184,0.1816699486089989,0.4591746739096813,0.0227705833333332,0.3
0.1631729733278027,0.4235576585496153,2.2363993109273257,22.868023620263163,0.001328505857906,0.1794010901160325,0.5336744457023144,0.0229271999999999,0.3
0.252603303899927,0.4364088597110049,0.8728169506158818,22.38088601145492,0.0017873440838111,0.1904526928342595,0.3501196990429726,0.0231404615384614,0.3
0.2675145633115387,0.4238152041750171,0.5449530632767048,21.91203435110988,0.0021374111969974,0.1796193272899115,0.3232332737443647,0.0230993333333332,0.3
0.2975804599956829,0.4235854686294221,0.403982716275279,21.24031613199657,0.0025841488701705,0.1794246492340071,0.7122942310713205,0.0231830357142856,0.3
0.3193624769633914,0.4304477109639684,-0.1463079159062663,20.575599391363955,0.0033179439483053,0.18528523187412,0.8687997139958442,0.0232348275862068,0.3
0.3012221474453282,0.4086016375936911,0.2510649185462965,18.999117255476623,0.0042941961795797,0.1669552982442461,0.1401967213004371,0.0232258333333332,0.3
0.3153981540423868,0.4068286390110663,1.7581228007974594,18.809176510901665,0.005174179824645,0.1655095415195965,0.6879840467443397,0.0232353225806451,0.3
0.3640680059717774,0.3991869457599219,1.2199514309318642,18.58968523189021,0.0063211084417384,0.1593502176651348,0.6336699774585943,0.0233034687499999,0.3
0.3802945008273573,0.386268631607194,0.75798930538696,18.38908867786957,0.0074619789439787,0.1492034557636942,0.4642326962476496,0.0233099393939393,0.3
0.3733659769298468,0.3836189195743598,0.0480062615226113,18.29091297598824,0.0084477750647184,0.1471634754553991,0.0411518431538554,0.0228449117647058,0.3
0.3552764310376637,0.3882889488189364,0.0835909996991745,18.007822577308005,0.0090705314101956,0.1507683077749146,0.0096263736270554,0.022935457142857,0.3
0.3405338446921157,0.3908299137034236,-0.3078991843270413,17.557085661834126,0.0093786127072653,0.1527480214454255,0.0320853305720423,0.0229541666666666,0.3
0.3214800729286149,0.3886505550295533,-0.0227420203356533,17.272761938686163,0.0095503367057729,0.1510492539247798,0.1017076623503022,0.0229004594594594,0.3
0.3061032992422882,0.3949072778242534,-0.4601555258451106,17.237751690455415,0.0096728040785637,0.155951758078562,0.2628373271518039,0.0228897368421052,0.3
0.3021827976001953,0.4307531387193157,1.8784424223210043,20.18485877413245,0.009559701952197,0.185548266516542,1.0170160631700855,0.0225673846153845,0.3
